name|Price|Raiting|Votes|5|3|Pointer Device|Web Camera|Included Software|HDD Capacity|Keyboard|Brand|Audio I/O Channels|Sales Package|Ideal For|RAID Configurations|
[]|['4']|['Rs. 35,090                ']|['1']|['5']|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 1TB/ Win8.1) (3542341TBiS1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 35,090                ']|['1']|['5']|['Dell Inspiron 3542 Notebook (4th Gen Ci3/ 4GB/ 1TB/ Win8.1) (3542341TBiS1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|[]|['1']|['4.5']|['HP 14-r053TU Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1) (J8B87PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 21,200                ']|[]|[]|['Asus X200MA-Bing-KX495B X Series  -  11.6 inch, 500 GB HDD, 2 GB DDR3 Netbook']|
[]|['4']|['Rs. 48,390                ']|['3']|['3.8']|['Dell Inspirion 3542 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (3542581TB2S)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 48,260                ']|['2']|['3']|['Lenovo Z50 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 2GB Graph) (59-429611)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['8']|[]|['5']|['5']|['Lenovo B50-70 Notebook (4th Gen Ci7/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-434775)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['109']|['Rs. 24,490                ']|['63']|['4']|['HP 15-g049AU Notebook (APU Quad Core A8/ 4GB/ 500GB/ Win8.1) (K5B45PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 21,450                ']|[]|[]|['Acer Aspire E3  -  11.6 inch, 500 GB HDD, 2 GB DDR3 Laptop']|
[]|['1']|['Rs. 25,150                ']|['0']|['5']|['Lenovo G50-45 Notebook (APU Quad Core A6/ 4GB/ 500GB/ Win8.1) (80300GWIN)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|[]|['Rs. 24,000                ']|[]|[]|['Acer Aspire E5  -  15.6 inch, 500 GB HDD, 2 GB DDR3 Laptop']|
[]|['3']|[]|['0']|['5']|['HP 15-p036TU Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1) (G8D91PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['18']|['Rs. 17,550                ']|['11']|['3.7']|['HP (A4/ 2GB RAM/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['175']|['Rs. 26,260                ']|['77']|['4']|['HP Compaq 15-s001TU Notebook (4th Gen Ci3/ 4GB/ 500GB/ Free DOS) (G8D87PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['172']|['Rs. 26,750                ']|['83']|['4']|['HP 15-r036TU Notebook (PQC/ 4GB/ 500GB/ Win8.1) (J6L69PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['170']|['Rs. 28,990                ']|['85']|['4.1']|['HP 15-g009AX Notebook (APU Quad Core A8/ 4GB/ 1TB/ Free DOS/ 2GB Graph) (G8D85PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['382']|['Rs. 20,731                ']|['191']|['4.2']|['Dell Vostro 2520 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Ubuntu)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['64']|['Rs. 32,605                ']|['27']|['4.4']|['Lenovo Essential G505 (59-379534) Laptop (APU Quad Core A4/ 4GB/ 1TB/ Win8/ 1 GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['92']|['Rs. 30,620                ']|['39']|['4.3']|['HP 15-D005TU Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['84']|['Rs. 38,560                ']|['38']|['4']|['HP Pavilion 15-n201ax Laptop (APU Quad Core A10/ 8GB/ 1TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['21']|['Rs. 43,650                ']|['10']|['3.6']|['Sony VAIO Fit 15E SVF15318SNW Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['32']|['Rs. 35,299                ']|['13']|['4.2']|['HP 15-r005TX Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ 2GB Graph) (G8D29PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['76']|['Rs. 33,680                ']|['35']|['4']|['Lenovo Essential G505s (59-379987) Laptop (APU Quad Core A8/ 4GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['40']|['Rs. 29,340                ']|['21']|['4.3']|['HP 15-r006tu Notebook (4th Gen Ci3/ 4GB/ 500GB/ Free DOS) (G8D26PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['88']|['Rs. 29,380                ']|['44']|['4']|['HP Pavilion 15-n020AX Laptop (APU Quad Core A4/ 4GB/ 1TB/ Ubuntu/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['54']|['Rs. 48,000                ']|['31']|['3.9']|['Lenovo Ideapad Z510 (59-405848) Notebook (4th Gen Ci5/ 4GB/ 1TB 8GB SSD/ Win8.1/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['42']|['Rs. 37,800                ']|['18']|['4']|['Lenovo Ideapad S510p(59-383309) Laptop (4th Gen Ci5/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['43']|['Rs. 30,799                ']|['24']|['3.2']|['Sony VAIO Fit 14E SVF14212SNB Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['163']|['Rs. 74,950                ']|['87']|['4.3']|['Lenovo Ideapad Y510 (59-390016) Laptop (4th Gen Ci7/ 8GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['16']|['Rs. 30,440                ']|['7']|['3.3']|['Dell Vostro 14 3445 Notebook (APU Quad Core A6/ 4GB/ 500GB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['16']|['Rs. 26,290                ']|['8']|['2.8']|['HP Pavilion 15-g004AU Laptop (APU Dual Core/ 2GB/ 500GB/ Win 8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['180']|['Rs. 35,697                ']|['75']|['4.3']|['Dell Vostro 2520 Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Linux)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['14']|['Rs. 31,410                ']|['8']|['4.2']|['Sony VAIO Fit 14326 Notebook (4th Gen Ci3/ 2GB/ 500GB/ Win8.1/ Touch) (F14326SNP)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['20']|['Rs. 27,940                ']|['8']|['3.8']|['Sony VAIO SVF1521ASNB Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['100']|['Rs. 42,999                ']|['49']|['4.4']|['HP Pavilion 15-n208TX Laptop (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['82']|['Rs. 58,125                ']|['39']|['4.6']|['Lenovo Ideapad Y510P (59-389687) Laptop (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['85']|['Rs. 58,000                ']|['48']|['4.3']|['Lenovo IdeaPad Z510 (59-398016) Laptop (4th Gen Ci7/ 8GB/ 1TB 8GB SSD/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['25']|['Rs. 35,000                ']|['8']|['3.7']|['HP 450 Laptop (3rd Gen Ci5/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 21,499                ']|['3']|['3.3']|['Asus F200MA-KX235H Netbook (PQC/ 2GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['9']|['Rs. 32,290                ']|['6']|['3.9']|['HP 14-r004TU Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1) (G8D25PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['34']|['Rs. 36,820                ']|['9']|['4.2']|['HP Pavilion 15-N260TX Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['40']|['Rs. 37,000                ']|['13']|['4']|['Dell Inspiron 15 3521 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['51']|['Rs. 44,220                ']|['23']|['4.5']|['HP Pavilion 15-n209TX Laptop (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['34']|['Rs. 27,040                ']|['15']|['3.6']|['Dell Vostro 2520 Laptop (3rd Gen PDC/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['24']|['Rs. 25,740                ']|['8']|['3.4']|['HP 15-D008TU Laptop (4th Gen PQC/ 2GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['182']|['Rs. 24,990                ']|['87']|['4.5']|['Dell Vostro 2520 Laptop (3rd Gen PDC/ 2GB/ 500GB/ Ubuntu)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['39']|['Rs. 31,699                ']|['22']|['4.2']|['Lenovo Essential B490 (59-381813) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['28']|['Rs. 27,550                ']|['9']|['4.1']|['Dell Vostro 2420 Laptop (2nd Gen Ci3/ 2GB/ 500GB/ Linux)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['10']|['Rs. 30,610                ']|['4']|['4.3']|['HP 15-d002TU Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['34']|['Rs. 31,820                ']|['16']|['4']|['Sony VAIO Fit 15E SVF15213SNB Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['17']|['Rs. 32,650                ']|['7']|['4.5']|['HP 15-r006TX Notebook (4th Gen Ci3/ 4GB/ 500GB/ Free DOS/ 2GB Graph) (G8D30PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['18']|['Rs. 49,990                ']|['7']|['4.3']|['Lenovo Ideapad Flex 14 (59-411866) Notebook (4th Gen Ci5/ 4GB/ 500GB 8GB SSD/ Windows 8.1/ 2GB Graph/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['11']|['Rs. 33,890                ']|['6']|['3.7']|['HP Pavilion 15-n225TU Laptop (4th Gen Ci3/ 4GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['11']|['Rs. 31,200                ']|['4']|['2.6']|['Dell Vostro 2420 Laptop (2nd Gen Ci3/ 2GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['5']|['Rs. 24,440                ']|['1']|['4.2']|['Lenovo G Series 59-415703 Laptop (APU Dual Core A4/ 4 GB DDR/ 500 GB/ Windows 8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['5']|['Rs. 33,900                ']|['4']|['5']|['HP Pavilion 15-n226TU Laptop (4th Gen Ci3/ 4GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['39']|['Rs. 45,800                ']|['17']|['4.5']|['Dell Inspiron 15 Laptop (4th Gen Ci5/ 6GB/ 1TB/ Ubuntu/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['149']|['Rs. 65,899                ']|['73']|['4.5']|['Apple MD760HN/A MacBook Air (4th Gen Ci5/ 4GB/ 128GB Flash/ Mac OS X Mountain Lion)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['9']|['Rs. 27,300                ']|['7']|['4']|['HP 15-D017TU Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Ubuntu)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['43']|['Rs. 74,990                ']|['22']|['4.2']|['HP Envy 15-j111TX Laptop (4th Gen Ci7/ 8GB/ 1 TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['26']|['Rs. 32,800                ']|['19']|['4']|['HP Pavilion 15-D002TX Laptop (3rd Gen Ci3 4GB/ 500GB/ DOS/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['18']|['Rs. 24,500                ']|['11']|['4.5']|['Lenovo Essential B590 (59-390110) Laptop (3rd Gen PDC/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 36,190                ']|['3']|['4.1']|['HP Pavilion x360 11-n016TU Netbook (1st Gen PQC/ 4GB/ 500GB/ Win8.1/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 19,240                ']|['0']|['4']|['Asus X552EA-SX009D Laptop (APU Dual Core/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['17']|['Rs. 40,990                ']|['5']|['3']|['Sony Vaio E14 Series SVE1413XPNB(core I5 3rd gen, 4GB, 500GB, Win8 pro)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['13']|['Rs. 32,490                ']|['5']|['4.3']|['HP 15-d004TU Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['5']|['Rs. 27,990                ']|['1']|['2.4']|['HP Pavilion 15 Series Intel Core i3  -  15.6 inch, 500 GB HDD, 2 GB DDR3, DOS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['24']|['Rs. 33,333                ']|['10']|['4.2']|['Dell Inspiron 15 3521 Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['14']|['Rs. 20,490                ']|['6']|['3.1']|['HP 15-D009TU Laptop (4th Gen PQC/ 2GB/ 500GB/ Ubuntu)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['14']|['Rs. 47,510                ']|['6']|['3.9']|['Lenovo Ideapad Z510 (59-405838) Notebook (4th Gen Ci5/ 6GB/ 1TB 8GB SSD/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['36']|['Rs. 31,670                ']|['18']|['4.4']|['Sony VAIO Fit 15E SVF15213SNW Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 24,440                ']|['1']|['3.8']|['Dell Inspiron 14 3442 Notebook (4th Gen PDC/ 4GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 41,999                ']|['4']|['5']|['Asus X550LD-XX301H X Series Intel Core i5  -  15.6 inch, 1 TB HDD, 8 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['15']|['Rs. 19,990                ']|['9']|['2.8']|['Samsung XE303C12-A01IN Chromebook(Samsung Exynos 5 Dual/ 2GB/ 16 GB eMMC/ Chrome OS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 21,400                ']|['4']|['3.6']|['HP Pavilion 15-G003AU Laptop (APU Dual Core/ 2GB/ 500GB/ Ubuntu)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['16']|['Rs. 48,599                ']|['7']|['4']|['Sony VAIO SVE1413YPNB Laptop (3rd Gen Ci7/ 4GB/ 500GB/ Win 8 Pro/ 1 GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 28,700                ']|['0']|['4.1']|['HP 250-E8D87PA Laptop (3rd Gen Ci3/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['12']|['Rs. 33,999                ']|['8']|['3.3']|['Dell Inspiron 14 3421 Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 41,400                ']|['1']|['3']|['Dell Inspiron 14 3442 Notebook (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['3']|['Rs. 19,500                ']|['1']|['4.7']|['Acer Aspire V5-123 Netbook (APU Dual Core/ 2GB/ 500GB/ Linux) (NX.MFRSI.002)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['21']|['Rs. 44,790                ']|['11']|['4.3']|['HP Pavilion 14-n201TX Laptop (4th Gen Ci5/ 4GB/ 1TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['5']|['Rs. 37,890                ']|['3']|['4.8']|['Dell Inspiron 15R 5537 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['5']|['Rs. 22,560                ']|['2']|['2.4']|['Lenovo G500(59-412737) G Pentium Dual Core  -  15.6 inch, 1 TB HDD, 2 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['8']|['Rs. 23,990                ']|['1']|['4.4']|['HP 240 G3 Notebook (PQC/ 4GB/ 500GB/ Win8.1) (K1V41PA)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 29,620                ']|['1']|['4.5']|['HP Pavilion 14-n232TU Laptop (4th Gen Ci3/ 4GB/ 500GB/ Win8.1)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['32']|['Rs. 42,222                ']|['11']|['4.6']|['Lenovo Essential G510 (59-398452) Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['31']|['Rs. 92,999                ']|['12']|['4.7']|['Apple ME865HN/A Macbook Pro Intel Core i5  -  13.3 inch, 8 GB DDR3, Mac OS Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['20']|['Rs. 34,500                ']|['14']|['4.2']|['HP Pavilion 15-n210TX Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win 8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['6']|['Rs. 41,300                ']|['3']|['4.8']|['Lenovo Essentail G510(59-398474) Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['33']|['Rs. 74,750                ']|['20']|['4.3']|['HP Envy Touchsmart 15-j109TX Laptop (4th Gen Ci7/ 8GB/ 1TB 8GB NAND/ Win8.1/ 2GB Graph/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['47']|['Rs. 38,990                ']|['25']|['4.3']|['Lenovo Essential G510 (59-382826) Laptop (4th Gen Ci5/ 4GB/ 500GB/ Win8)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['38']|['Rs. 36,300                ']|['23']|['4']|['Dell Vostro 2420 Laptop (3rd Gen Ci5/ 4GB/ 500GB/ Linux)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 23,500                ']|['2']|['3']|['HP 240-E8D80PA Laptop (PDC/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['12']|['Rs. 33,400                ']|['5']|['4.6']|['Acer Aspire V5-472 Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8) (NX.MB2SI.008)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['11']|['Rs. 58,980                ']|['4']|['3']|['Acer E1-572G (NX.MJNSI.004) Laptop (4th Gen Ci7/ 8GB/ 1TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['19']|['Rs. 66,990                ']|['7']|['4.1']|['HP Envy Touchsmart 15-j120TX Laptop (4th Gen Ci5/ 8GB/ 1TB 8GB NAND/ Win8.1/ 2GB Graph/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['29']|['Rs. 117,990                ']|['5']|['4.5']|['Asus G750JM-T4018P G Intel Core i7  -  17.3 inch, 1.5 TB HDD, 24 GB DDR3, Windows 8 Pro Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['5']|['Rs. 39,650                ']|['3']|['4.8']|['Dell Inspiron 5447 Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ Touch) (544734500iST)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['4']|['Rs. 22,500                ']|['0']|['3.5']|['HP G4-1312AU Notebook (APU Dual Core A4/ 2GB/ 500GB/ Win7 HB)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 33,990                ']|['5']|['4']|['Asus F200CA-CT192H F Intel Core i3  -  11.6 inch, 500 GB HDD, 4 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['57']|['Rs. 40,300                ']|['26']|['4.3']|['Dell Inspiron 15 Laptop (4th Gen Ci5/ 6GB/ 750GB/ Ubuntu)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['2']|['Rs. 54,450                ']|['1']|['5']|['Dell Vostro 3560 Laptop (3rd Gen Ci7/ 4GB/ 500GB/ Win8 Pro/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['40']|['Rs. 58,430                ']|['23']|['4.5']|['HP Envy 15-j110TX Laptop (4th Gen Ci5/ 8GB/ 1 TB/ Win8.1/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 43,600                ']|['6']|['4.4']|['Lenovo ThinkPad E431 (62774UQ) Laptop (3rd Gen Ci5/ 2GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['11']|['Rs. 24,601                ']|['4']|['2.7']|['Lenovo Ideapad Flex 10 (59-403045) Netbook (4th Gen PQC/ 2GB/ 500GB/ Win8/ Touch)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['9']|['Rs. 28,500                ']|['2']|['3.7']|['HP 240-E8D83PA Laptop (3rd Gen Ci3/ 4GB/ 500GB/ DOS)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['7']|['Rs. 35,770                ']|['6']|['4.4']|['Acer V5-572G (NX.MAFSI.002) Laptop (2nd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['5']|['Rs. 49,660                ']|['3']|['4']|['Dell Inspiron 15R 5537 Laptop (4th Gen Ci5/ 4GB/ 1TB/ Win8/ 2GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['26']|['Rs. 77,690                ']|['14']|['4.4']|['Asus G56JR-CN135H G Intel Core i7  -  15.6 inch, 1 TB HDD, 8 GB DDR3, Windows 8 Laptop']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
[]|['35']|['Rs. 44,100                ']|['20']|['3.9']|['HP Pavilion 15-n003TX Laptop (4th Gen Ci5/ 4GB/ 1TB/ Win8/ 1GB Graph)']|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
