"name"|"cost"|"discount"|"originalPrice"|"ratings"|"noReviews"|"votes"|"Product Weight"|"Product Depth"|"Product Width"|"Product Height"|"Country of Manufacture"|"Age Group"|"Type"|"Series"|"Filling Material"|"Size"|"Washable"|"Ideal For"|"Number of Contents"|"Character"|"Rechargeable"|"Powered by"|"Battery Type"|" "|" Hamleys is available online exclusively on Flipkart. "|"Height"|"Width"|"Depth"|"External Material"|"Machine Washable"|"Brand"|"With Pillow Cover"|"Ideal Usage"|"Model Name"|"Model ID"|"Color"|"Sales Package"|" For Safety Sake, Remove All Tags and Plastic Loops Before Giving this Item to the Child "|"Weight"|"Sound Support"|" The color of the delivered product may vary from what is shown in the image "|" Customer may get any one of the two product based on availability "|" Color may slightly vary. "|" The design of the giraffe may slightly vary from what is shown in the image "|" Ribbons may vary "|" Color and Style of the Bow may vary "|" Exact color of product may vary from the color in the image "|" The bow color of the delivered doll may vary from what is shown in the image "|" The ribbon color and the design may vary from what is shown in the image. "|" The color of bow of the delivered product may vary from what is shown in the image "|" The design of the delivered product may slightly vary from what is shown in the image "|" The color of the product displayed may differ from the actual product, Due to scarcity of this product, color of muffler may vary. "|" Color may slightly vary "|" Color may vary. "|" Product displayed on the website may slightly vary. "|" Color of the ball might vary "|" Colour of the Pot might Vary "|""|ImageURL"
Touchy Toys Teddy - 6 Inch|299|8%|325||||150 G|4 inch|4 inch|N/A|India|0 - 99 Years|Teddy Bears|N/A|N/A|6 Inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Tickles Sweet Teddy with Rose - 45 cm|499|28%|699||||200 g|5.9 inch|17.4 inch|17.7165354330709 inch|India|1 - 16 Years|Teddy Bears|Teddy Bears|Fiber|45 cm, 45 cm|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Rubbabu Soccer Ball Red - 3.94 inch|379|5%|399||||100 g|3.94 inch|3.94 inch|N/A|India|0 - 15 Years|Soft Balls|Sports Ball|Rubber, Nylon|Medium, 3.94 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Pillowpets Dreamlites Hot Pink Ladybug - 11 inch|1499|40%|2499||||450 g|N/A|N/A|N/A|China|3 - 16 Years|Cushions & Pillows|N/A|N/A|11 inch|N/A|Boys, Girls|N/A|N/A|No|Battery|3 AAA Batteries|Glows in the Dark|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Strawberry Face - Playtoy - 14 inch|269|10%|299||||210 g|3 inch|14 inch|N/A|India|3 - 14 Years|Cushions & Pillows|N/A|100% Polyester Staple Fibre|14 inch|N/A|N/A|N/A|Strawberry|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Dimpy Stuff Heart|2299|23%|2999|5|||N/A|N/A|23.62 inch|33.46 inch|China|3 - 15 Years|Cushions & Pillows|N/A|N/A|N/A|N/A|Boys, Girls|1|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Shaun the Sheep Keychain - Timmy - 5.11 inch|149|40%|249||||38 g|2.75 inch|3.14 inch|5.11 inch|N/A|3 - 8 Years|Pets & Animals|N/A|N/A|5.11 inch|N/A|Boys, Girls|N/A|Timmy|N/A|Non Battery|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Barbie Decorative Shades of Paradise Pillow|688|1%|699|5|||N/A|N/A|N/A|N/A|N/A|N/A|Decorative Cushion|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|Barbie|N/A|N/A|Decorative|MBE-BC011|Pink|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Disney Minnie Flopsie New - 10 inch|719|10%|799||||N/A|N/A|N/A|Polyester Fibers, Polyethylene Pellets|0 - 12 Years|Cartoon Characters|Boys, Girls|N/A|N/A|N/A|N/A|Minnie Mouse|N/A|10 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|China|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|10 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Eduedge Lets Do Drama - Doctor - 10 inch|275||||||55 g|1 inch|4 inch|N/A|India|3 - 9 Years|Puppets|N/A|Cloth|10 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Surbhi Elephant - 9 inch|315|30%|450||||155 g|4 inch|4 inch|N/A|India|0 - 12 Years|Pets & Animals|N/A|Polyester|9 inch|N/A|N/A|N/A|Pets|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Play N Pets Soft Frog - 9.44 inch|269|40%|449|4|||140 g|3.93 inch|9.44 inch|6.29 inch|India|1 - 8 Years|Pets & Animals|N/A|Polyester|9.44 inch|N/A|Girls, Boys|N/A|N/A|N/A|Non Battery|N/A|Machine Washable|N/A|22.44 inch|30.31 inch|22.44 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Sb Lion - 9 inch|224|10%|249||||100 g|5 inch|5 inch|N/A|India|3 - 15 Years|Pets & Animals|N/A|100% Polyester Staple Fibre|9 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Disney Tigger Flopsies - 20 inch|1599|20%|1999||||N/A|4.72 inch|13.77 inch|21.25 inch|China|3 - 16 Years|Cartoon Characters|N/A|N/A|20 inch|Yes|Girls, Boys|1|Tiger|N/A|Non Battery|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Ty Dakota Horse - 6 inch|449|||5|||USA|N/A|N/A|N/A|3 - 15 Years|Pets & Animals|Yes|N/A|N/A|Non Battery|Girls, Boys|6 inch|N/A|N/A|N/A|1 Stuff Toy|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|90 g|N/A|N/A|N/A|
Glitz Baby 2 In 1 Toy Ducky Pillow - 8.6 Inch|299|40%|499||||500 g|5.5 inch|9.4 inch|N/A|India|5 - 7 Years|Cushions & Pillows|Cartoon|Soft Fur|Small, 8.6 Inch|N/A|N/A|N/A|Cartoon|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Mera Toy Shop Animal - Cow - 8 Inch|224|25%|299||||60 g|5.5 inch|5.5 inch|N/A|China|0 - 3 Years|Pets & Animals|N/A|N/A|Small, 8 Inch|N/A|N/A|N/A|Cow|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
NICI Monkey - 1.96 inch|483|25%|645|5|||85 g|N/A|N/A|N/A|N/A|0 - 15 Years|Pets & Animals|N/A|N/A|1.96 inch|N/A|Girls, Boys|N/A|N/A|N/A|Non Battery|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Angry Birds Plush|549|15%|649|4.3|||40 g|8.27 inch|8.66 inch|11.81 inch|China|5 - 12 Years|Cartoon Characters|N/A|N/A|8 inch|N/A|Girls, Boys|1|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Bunny with Carrot - 16 inch|539|10%|599||||300 g|10 inch|10 inch|N/A|India|2 - 12 Years|Pets & Animals|N/A|100% Polyester Staple Fibre|16 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
NICI Lion - 9.84 inch|658|11%|745|4.8|||120 g|N/A|N/A|N/A|N/A|0 - 15 Years|Pets & Animals|N/A|N/A|9.84 inch|N/A|Boys, Girls|N/A|N/A|N/A|Non Battery|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Pet Dog 1 - 8 inch|269|10%|299||||82 g|4 inch|5 inch|N/A|India|3 - 14 Years|Pets & Animals|N/A|100% Polyester Staple Fibre|8 inch|N/A|N/A|N/A|Dog|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Cloud.b Twilight Turtle - 15.5 inch|3190|||4.9|||453 g|3.5 inch|10.5 inch|N/A|China|2 - 4 Years|Interactive Soft Toys|N/A|N/A|15.5 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Fun&Funky Baby Zirafe - 10 Inch|249|44%|449||||220 g|10 inch|10 inch|10 inch|India|0 - 9 Years|Pets & Animals|N/A|N/A|10 Inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Delhitraderss Soft Toy Forest Tiger - 11.5 inch|350|53%|750||||200 g|11.2 inch|11.25 inch|N/A|India|1 - 12 Years|Cartoon Characters|N/A|N/A|11.5 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Wild Republic Itsy Bitsy Wolf 4.5 inch W/Loop - 5 inch|157|10%|175||||500 g|3.2 inch|3.7 inch|N/A|China|2 - 20 Years|Pets & Animals|N/A|N/A|5 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Disney Dumbo Ring Rattle - 8 inch|424|5%|449||||N/A|N/A|N/A|N/A|N/A|0 - 3 Years|Pets & Animals|N/A|N/A|8 inch|N/A|Girls, Boys|N/A|Dumbo|N/A|Non Battery|N/A|1 Stuff Toy|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Surbhi Digital Printed Cushion Animal 1 - 14 inch|275|31%|399||||270 g|3 inch|14 inch|N/A|India|0 - 99 Years|Cushions & Pillows|N/A|Polyester|14 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
EDUEDGE Lets Do Drama - Monkey - 10 inch|270|11%|305||||95 g|1 inch|4 inch|N/A|India|3 - 16 Years|Puppets|N/A|Cloth|10 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Archies Say Cheese Smiley Cushion - 12 inch|799||||||300 g|4 inch|12 inch|N/A|China|2 - 16 Years|Cushions & Pillows|N/A|N/A|12 inch|N/A|N/A|N/A|Cartoon Characters|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Animal House Playtoy - Dog - 14 inch|449|10%|499||||210 g|3 inch|14 inch|N/A|India|3 - 14 Years|Cushions & Pillows|N/A|100% Polyester Staple Fibre|14 inch|N/A|N/A|N/A|Dog|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Dreamworks Shrek 15 inch Plush Toy - 15 Inch|820|8%|899||||200 g|2 inch|7 inch|N/A|China|0 - 12 Years|Cartoon Characters|N/A|N/A|15 Inch|N/A|N/A|N/A|Shrek|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Colorful Duck - 10 inch|314|10%|349||||140 g|5 inch|9 inch|N/A|India|3 - 15 Years|Pets & Animals|N/A|100% Polyester Staple Fibre|10 inch|N/A|N/A|N/A|Duck|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Tickles Heart Love Pillow|372|36%|582||||N/A|N/A|N/A|N/A|N/A|N/A|Decorative Cushion|N/A|Polyfill|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|38 cm|N/A|Pile Cloth|Yes|Tickles|No|Head, Back, neck|Heart|AT-C025|Pink|Pillow|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Ty Classic Wild Life-Dynamite Monkey - 9 inch|699|||5|||N/A|N/A|N/A|N/A|USA|3 - 12 Years|Pets & Animals|N/A|N/A|9 inch|N/A|Boys, Girls|1|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Dhoom Soft Toys Teddy Bear White with Blue Cap and Jacket ( 36 inches ) - 36 inch|1499|25%|1999||||1750 g|20 inch|16 inch|N/A|China|2 - 16 Years|Teddy Bears|N/A|N/A|36 inch|N/A|N/A|N/A|Bear|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
EDUEDGE Lets Do Drama - Princess - 10 inch|305||||||60 g|1 inch|4 inch|N/A|India|1 - 6 Years|Puppets|N/A|Cloth|10 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Wild Republic Clasp Purse Skunk - 4.9 inch|375||||||47 g|1.8 inch|6.4 inch|4.9 inch|China|3 - 10 Years|Pets & Animals|N/A|N/A|4.9 inch|Yes|Boys, Girls|N/A|N/A|N/A|Non Battery|N/A|Uses of Finest Fabric, Surface Wash, Ideal for Storing Coins|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Aapno Rajasthan Ceramic Valentine Teddy Bear with I Love You Heart - 4 inch|395|21%|500||||500 g|2 inch|4 inch|N/A|China|3 - 10 Years|Teddy Bears|N/A|Polyfiber|Small, 4 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Fullmoon Deer - 11 inch|399|53%|849|5|||700 g|8 inch|26 inch|N/A|China|5 - 12 Years|Pets & Animals|N/A|N/A|11 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Bear With 3 Hearts-Pink - 12 inch|539|10%|599||||180 g|7.2 inch|7.2 inch|N/A|India|3 - 14 Years|Teddy Bears|N/A|100% Polyester Staple Fibre|12 inch|N/A|N/A|N/A|Bear|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Fullmoon Squeirrel - 8 inch|299|50%|599|5|||200 g|4 inch|3 inch|N/A|China|3 - 12 Years|Pets & Animals|N/A|N/A|8 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Bukowski Bilkompisarna - Car Safety Belt Cover, Frog - 5.25 inch|270|40%|450||||45 g|2.75 inch|3.75 inch|N/A|China|1 - 12 Years|Pets & Animals|N/A|N/A|5.25 inch|N/A|N/A|N/A|Frog|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
EDUEDGE Lets Do Drama - Crow - 10 inch|305||||||80 g|1 inch|4 inch|N/A|India|3 - 9 Years|Puppets|N/A|Cloth|10 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Tickles Rabbit with Roses - 7 inch|375|15%|442||||100 g|2 inch|4 inch|N/A|India|3 - 6 Years|Teddy Bears|Teddy Bears|Fiber|Medium, 7 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Toysartz Love Teddy Bear with heart - 24 inch|999|26%|1350||||750 g|16 inch|18 inch|N/A|India|2 - 20 Years|Teddy Bears|N/A|N/A|24 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Glitz Baby Teddy Bear - 7.4 Inch|299|25%|399||||100 g|4.7 inch|7 inch|N/A|India|5 - 7 Years|Teddy Bears|Teddy Bear|Soft Fur|Small, 7.4 Inch|N/A|N/A|N/A|Teddy Bear|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Soft Buddies Sweet Puppies Dog Brown - 6 inch|224|10%|249||||70 g|8.8 inch|4 inch|N/A|India|3 - 14 Years|Pets & Animals|N/A|100% Polyester Staple Fibre|6 inch|N/A|N/A|N/A|Dog|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Tickles Frog with a Guitar - 28 cm|399|24%|530||||200 g|3.9 inch|7.8 inch|11.0236220472441 inch|India|1 - 16 Years|Pets & Animals|Animal Shop|Fiber|28 cm, 28 cm|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Happy Baby Laughing Boy - 12 Inch|350|49%|699|5|||150 g|4 inch|3 inch|N/A|India|1 - 5 Years|Dolls|N/A|Polyster Fibre|Small, 12 Inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
Aapno Rajasthan Teddy Bear with Pink Velvet Scarf - 13 inch|695|13%|800||||500 g|6 inch|10 inch|N/A|China|3 - 20 Years|Teddy Bears|N/A|Polyfiber|Medium, 13 inch|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|
